G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
8	Mon, Nov 30, 2009	REG	@	Florida Atlantic	Sun Belt	L	65	81		3	5	L 2	FAU Arena	ces/sun-belt	albany-ny	2010
9	Sat, Dec 5, 2009	REG	@	Siena	MAAC	L	54	83		3	6	L 3	Times Union Center 	ces/maac	albany-ny	2010
10	Tue, Dec 8, 2009	REG	@	Pennsylvania	Ivy	W	78	60		4	6	W 1	The Palestra	ces/ivy	albany-ny	2010
11	Sat, Dec 12, 2009	REG	@	Central Connecticut State	NEC	L	68	70	OT	4	7	L 1	Detrick Gymnasium	ces/northeast	albany-ny	2010
12	Thu, Dec 17, 2009	REG	@	Iona	MAAC	L	62	75		4	8	L 2	Hynes Athletics Center	ces/maac	albany-ny	2010
13	Tue, Dec 22, 2009	REG	@	Loyola (IL)	Horizon	L	56	68		4	9	L 3	Joseph J. Gentile Center	ces/horizon	albany-ny	2010
14	Wed, Dec 30, 2009	REG	@	North Carolina (9)	ACC	L	70	87		4	10	L 4	Smith Center	ces/acc	albany-ny	2010
15	Sun, Jan 3, 2010	REG		Yale	Ivy	W	89	68		5	10	W 1	SEFCU Arena	ces/ivy	albany-ny	2010
16	Thu, Jan 7, 2010	REG		Binghamton	AEC	L	57	62		5	11	L 1	SEFCU Arena	ces/america-east	albany-ny	2010
17	Sun, Jan 10, 2010	REG		Vermont	AEC	L	54	71		5	12	L 2	SEFCU Arena	ces/america-east	albany-ny	2010
18	Wed, Jan 13, 2010	REG	@	New Hampshire	AEC	L	59	67		5	13	L 3	Lundholm Gymnasium	ces/america-east	albany-ny	2010
19	Sat, Jan 16, 2010	REG		Maryland-Baltimore County	AEC	W	76	69		6	13	W 1	SEFCU Arena	ces/america-east	albany-ny	2010
20	Tue, Jan 19, 2010	REG	@	Boston University	AEC	L	58	79		6	14	L 1	Agganis Arena	ces/america-east	albany-ny	2010
21	Thu, Jan 21, 2010	REG		Maine	AEC	L	54	63		6	15	L 2	SEFCU Arena	ces/america-east	albany-ny	2010
22	Sun, Jan 24, 2010	REG	@	Stony Brook	AEC	L	61	67		6	16	L 3	Pritchard Gymnasium	ces/america-east	albany-ny	2010
23	Wed, Jan 27, 2010	REG		Hartford	AEC	L	62	64		6	17	L 4	SEFCU Arena	ces/america-east	albany-ny	2010
24	Sat, Jan 30, 2010	REG	@	Vermont	AEC	L	46	64		6	18	L 5	Roy L. Patrick Gymnasium	ces/america-east	albany-ny	2010
25	Wed, Feb 3, 2010	REG	@	Binghamton	AEC	L	73	78		6	19	L 6	Events Center	ces/america-east	albany-ny	2010
26	Sat, Feb 6, 2010	REG		Boston University	AEC	L	53	68		6	20	L 7	SEFCU Arena	ces/america-east	albany-ny	2010
27	Tue, Feb 9, 2010	REG		New Hampshire	AEC	L	53	62		6	21	L 8	SEFCU Arena	ces/america-east	albany-ny	2010
28	Sat, Feb 13, 2010	REG	@	Maryland-Baltimore County	AEC	W	75	62		7	21	W 1	RAC Arena	ces/america-east	albany-ny	2010
29	Fri, Feb 19, 2010	REG		Stony Brook	AEC	L	66	68		7	22	L 1	SEFCU Arena	ces/america-east	albany-ny	2010
30	Wed, Feb 24, 2010	REG	@	Maine	AEC	L	53	66		7	23	L 2	Alfond Arena	ces/america-east	albany-ny	2010
31	Sun, Feb 28, 2010	REG	@	Hartford	AEC	L	79	85	OT	7	24	L 3	Chase Arena at Reich Family Pavilion	ces/america-east	albany-ny	2010
32	Sat, Mar 6, 2010	CTOURN	N	Stony Brook	AEC	L	59	68		7	25	L 4	Chase Arena at Reich Family Pavilion	ces/america-east	albany-ny	2010
1	Mon, Nov 9, 2009	REG	@	Ohio State (16)	Big Ten	L	60	100		0	1	L 1	Value City Arena	ces/big-ten	alcorn-state	2010
2	Fri, Nov 13, 2009	REG	@	Arkansas	SEC	L	68	130		0	2	L 2	Bud Walton Arena	ces/sec	alcorn-state	2010
3	Sun, Nov 15, 2009	REG	@	Louisiana-Monroe	Sun Belt	L	66	82		0	3	L 3	Fant-Ewing Coliseum	ces/sun-belt	alcorn-state	2010
4	Fri, Nov 20, 2009	REG	@	Albany (NY)	AEC	L	55	71		0	4	L 4	SEFCU Arena	ces/america-east	alcorn-state	2010
5	Sat, Nov 21, 2009	REG	N	Robert Morris	NEC	L	76	107		0	5	L 5	SEFCU Arena	ces/northeast	alcorn-state	2010
6	Sun, Nov 22, 2009	REG	N	Detroit Mercy	Horizon	L	59	79		0	6	L 6	SEFCU Arena	ces/horizon	alcorn-state	2010
7	Wed, Nov 25, 2009	REG	@	South Alabama	Sun Belt	L	67	83		0	7	L 7	Mitchell Center	ces/sun-belt	alcorn-state	2010
8	Thu, Nov 26, 2009	REG	N	Utah Valley	GWC	L	53	68		0	8	L 8	Mitchell Center	ces/great-west	alcorn-state	2010
9	Mon, Nov 30, 2009	REG	@	Wichita State	MVC	L	52	87		0	9	L 9	Charles Koch Arena	ces/mvc	alcorn-state	2010
10	Wed, Dec 2, 2009	REG	@	Kansas (1)	Big 12	L	31	98		0	10	L 10	Allen Fieldhouse	ces/big-12	alcorn-state	2010
11	Sat, Dec 19, 2009	REG	@	Texas-El Paso	CUSA	L	41	101		0	11	L 11	Don Haskins Center	ces/cusa	alcorn-state	2010
12	Mon, Dec 21, 2009	REG	@	New Mexico State	WAC	L	72	97		0	12	L 12	Pan American Center	ces/wac	alcorn-state	2010
13	Wed, Dec 30, 2009	REG		Central Michigan	MAC	L	64	68		0	13	L 13	Davey L. Whitney Complex	ces/mac	alcorn-state	2010
14	Mon, Jan 4, 2010	REG	@	Texas Southern	SWAC	L	56	89		0	14	L 14	Health & Physical Education Arena	ces/swac	alcorn-state	2010
15	Wed, Jan 6, 2010	REG	@	Prairie View	SWAC	L	60	82		0	15	L 15	William J. Nicks Building	ces/swac	alcorn-state	2010
16	Mon, Jan 11, 2010	REG		Grambling	SWAC	L	74	82	OT	0	16	L 16	Davey L. Whitney Complex	ces/swac	alcorn-state	2010
17	Sat, Jan 16, 2010	REG	@	Mississippi Valley State	SWAC	L	70	80		0	17	L 17	Harrison HPER Complex	ces/swac	alcorn-state	2010
18	Mon, Jan 18, 2010	REG	@	Arkansas-Pine Bluff	SWAC	L	59	93		0	18	L 18	K.L. Johnson HPER Complex	ces/swac	alcorn-state	2010
19	Sat, Jan 23, 2010	REG		Alabama State	SWAC	L	62	69		0	19	L 19	Davey L. Whitney Complex	ces/swac	alcorn-state	2010
20	Mon, Jan 25, 2010	REG		Alabama A&M	SWAC	L	70	84		0	20	L 20	Davey L. Whitney Complex	ces/swac	alcorn-state	2010
21	Wed, Jan 27, 2010	REG		Jackson State	SWAC	L	51	63		0	21	L 21	Davey L. Whitney Complex	ces/swac	alcorn-state	2010
22	Sat, Jan 30, 2010	REG	@	Southern	SWAC	L	75	84		0	22	L 22	F. G. Clark Activity Center	ces/swac	alcorn-state	2010
23	Sat, Feb 6, 2010	REG	@	Jackson State	SWAC	L	64	85		0	23	L 23	Lee E. Williams Athletics and Assembly Center	ces/swac	alcorn-state	2010
24	Mon, Feb 8, 2010	REG	@	Grambling	SWAC	L	58	73		0	24	L 24	HPER Complex	ces/swac	alcorn-state	2010
25	Sat, Feb 13, 2010	REG		Mississippi Valley State	SWAC	W	55	54		1	24	W 1	Davey L. Whitney Complex	ces/swac	alcorn-state	2010
26	Mon, Feb 15, 2010	REG		Arkansas-Pine Bluff	SWAC	L	45	59		1	25	L 1	Davey L. Whitney Complex	ces/swac	alcorn-state	2010
27	Sat, Feb 20, 2010	REG	@	Alabama State	SWAC	L	64	91		1	26	L 2	ASU Acadome	ces/swac	alcorn-state	2010
28	Mon, Feb 22, 2010	REG	@	Alabama A&M	SWAC	L	60	72		1	27	L 3	Elmore Health Science Building 	ces/swac	alcorn-state	2010
29	Sat, Feb 27, 2010	REG		Southern	SWAC	L	57	60		1	28	L 4	Davey L. Whitney Complex	ces/swac	alcorn-state	2010
30	Thu, Mar 4, 2010	REG		Texas Southern	SWAC	L	67	84		1	29	L 5	Davey L. Whitney Complex	ces/swac	alcorn-state	2010
31	Sat, Mar 6, 2010	REG		Prairie View	SWAC	W	69	67		2	29	W 1	Davey L. Whitney Complex	ces/swac	alcorn-state	2010
1	Fri, Nov 13, 2009	REG	@	Saint Francis (PA)	NEC	L	61	65		0	1	L 1	Maurice Stokes Athletic Center	ces/northeast	american	2010
2	Mon, Nov 16, 2009	REG		Albany (NY)	AEC	L	50	51		0	2	L 2	Bender Arena	ces/america-east	american	2010
3	Wed, Nov 18, 2009	REG		Mount St. Mary's	NEC	L	62	73		0	3	L 3	Bender Arena	ces/northeast	american	2010
4	Sat, Nov 21, 2009	REG		Florida Atlantic	Sun Belt	L	69	81		0	4	L 4	Bender Arena	ces/sun-belt	american	2010
5	Mon, Nov 23, 2009	REG		Fairfield	MAAC	L	56	72		0	5	L 5	Bender Arena	ces/maac	american	2010
6	Wed, Nov 25, 2009	REG		Manhattan	MAAC	L	62	69		0	6	L 6	Bender Arena	ces/maac	american	2010
7	Sat, Nov 28, 2009	REG	@	Maryland-Eastern Shore	MEAC	L	58	65		0	7	L 7	Hytche Athletic Center	ces/meac	american	2010
8	Tue, Dec 1, 2009	REG		Howard	MEAC	W	59	53		1	7	W 1	Bender Arena	ces/meac	american	2010
9	Sat, Dec 5, 2009	REG	@	Georgetown (16)	Big East	L	46	73		1	8	L 1	Verizon Center	ces/big-east	american	2010
10	Wed, Dec 16, 2009	REG	@	DePaul	Big East	W	62	57		2	8	W 1	Allstate Arena	ces/big-east	american	2010
11	Sun, Dec 20, 2009	REG		Maryland-Baltimore County	AEC	L	57	59		2	9	L 1	Bender Arena	ces/america-east	american	2010
12	Mon, Dec 21, 2009	REG	@	Penn State	Big Ten	L	57	76		2	10	L 2	Bryce Jordan Center	ces/big-ten	american	2010
13	Mon, Dec 28, 2009	REG	@	Florida	SEC	L	60	76		2	11	L 3	Stephen C. O'Connell Center	ces/sec	american	2010
14	Sat, Jan 2, 2010	REG	@	Brown	Ivy	W	76	68		3	11	W 1	Pizzitola Sports Center	ces/ivy	american	2010
15	Mon, Jan 4, 2010	REG	@	Columbia	Ivy	L	51	56		3	12	L 1	Levien Gym	ces/ivy	american	2010
16	Sat, Jan 9, 2010	REG	@	Lehigh	Patriot	L	67	78		3	13	L 2	Stabler Arena	ces/patriot	american	2010
17	Wed, Jan 13, 2010	REG	@	Bucknell	Patriot	L	68	72	OT	3	14	L 3	Sojka Pavilion	ces/patriot	american	2010
18	Sun, Jan 17, 2010	REG		Colgate	Patriot	W	73	63		4	14	W 1	Bender Arena	ces/patriot	american	2010
19	Wed, Jan 20, 2010	REG	@	Army	Patriot	L	48	68		4	15	L 1	Christl Arena	ces/patriot	american	2010
20	Sat, Jan 23, 2010	REG		Holy Cross	Patriot	W	71	64		5	15	W 1	Bender Arena	ces/patriot	american	2010
21	Wed, Jan 27, 2010	REG		Navy	Patriot	W	69	59		6	15	W 2	Bender Arena	ces/patriot	american	2010
22	Sat, Jan 30, 2010	REG	@	Lafayette	Patriot	W	76	66		7	15	W 3	Kirby Sports Center	ces/patriot	american	2010
23	Sat, Feb 6, 2010	REG		Lehigh	Patriot	L	65	77		7	16	L 1	Bender Arena	ces/patriot	american	2010
24	Thu, Feb 11, 2010	REG		Bucknell	Patriot	L	59	73		7	17	L 2	Bender Arena	ces/patriot	american	2010
25	Sat, Feb 13, 2010	REG	@	Colgate	Patriot	L	74	75	2OT	7	18	L 3	Cotterell Court	ces/patriot	american	2010
26	Wed, Feb 17, 2010	REG		Army	Patriot	W	57	54		8	18	W 1	Bender Arena	ces/patriot	american	2010
27	Sun, Feb 21, 2010	REG	@	Holy Cross	Patriot	L	51	64		8	19	L 1	Hart Recreation Center	ces/patriot	american	2010
28	Wed, Feb 24, 2010	REG	@	Navy	Patriot	W	80	77	2OT	9	19	W 1	Alumni Hall	ces/patriot	american	2010
29	Sat, Feb 27, 2010	REG		Lafayette	Patriot	W	78	60		10	19	W 2	Bender Arena	ces/patriot	american	2010
30	Wed, Mar 3, 2010	CTOURN		Navy	Patriot	W	62	60		11	19	W 3	Bender Arena	ces/patriot	american	2010
31	Sun, Mar 7, 2010	CTOURN	@	Lehigh	Patriot	L	57	79		11	20	L 1	Stabler Arena	ces/patriot	american	2010
1	Fri, Nov 13, 2009	REG		North Carolina-Wilmington	CAA	W	79	68		1	0	W 1	Holmes Convocation Center	ces/colonial	appalachian-state	2010
2	Sat, Nov 14, 2009	REG	@	East Tennessee State	A-Sun	L	58	62		1	1	L 1	Memorial Center	ces/atlantic-sun	appalachian-state	2010
3	Tue, Nov 17, 2009	REG		Lees-McRae		W	77	44		2	1	W 1	Holmes Convocation Center	NA	appalachian-state	2010
4	Fri, Nov 20, 2009	REG	@	Arkansas	SEC	L	72	81	OT	2	2	L 1	Bud Walton Arena	ces/sec	appalachian-state	2010
5	Mon, Nov 23, 2009	REG	@	Louisville (16)	Big East	L	53	80		2	3	L 2	Freedom Hall	ces/big-east	appalachian-state	2010
6	Sat, Nov 28, 2009	REG		Morgan State	MEAC	W	93	92	OT	3	3	W 1	Holmes Convocation Center	ces/meac	appalachian-state	2010
7	Mon, Nov 30, 2009	REG		Winthrop	Big South	W	70	51		4	3	W 2	Holmes Convocation Center	ces/big-south	appalachian-state	2010
8	Thu, Dec 3, 2009	REG		Furman	Southern	L	82	85		4	4	L 1	Holmes Convocation Center	ces/southern	appalachian-state	2010
9	Mon, Dec 7, 2009	REG	@	Wofford	Southern	W	77	76		5	4	W 1	Benjamin Johnson Arena	ces/southern	appalachian-state	2010
10	Thu, Dec 17, 2009	REG		Milligan		W	113	91		6	4	W 2	Holmes Convocation Center	NA	appalachian-state	2010
11	Sat, Dec 19, 2009	REG	@	Robert Morris	NEC	W	65	52		7	4	W 3	Charles L. Sewall Center	ces/northeast	appalachian-state	2010
12	Mon, Dec 21, 2009	REG	@	Dayton	A-10	L	49	65		7	5	L 1	University of Dayton Arena	ces/atlantic-10	appalachian-state	2010
13	Wed, Dec 30, 2009	REG	@	Campbell	A-Sun	L	63	92		7	6	L 2	John W. Pope Jr. Convocation Center	ces/atlantic-sun	appalachian-state	2010
14	Wed, Jan 6, 2010	REG		Citadel	Southern	L	58	62		7	7	L 3	Holmes Convocation Center	ces/southern	appalachian-state	2010
15	Sat, Jan 9, 2010	REG	@	Davidson	Southern	W	78	68		8	7	W 1	Belk Arena	ces/southern	appalachian-state	2010
16	Wed, Jan 13, 2010	REG		Elon	Southern	W	89	65		9	7	W 2	Holmes Convocation Center	ces/southern	appalachian-state	2010
17	Sat, Jan 16, 2010	REG		North Carolina-Greensboro	Southern	W	72	64		10	7	W 3	Holmes Convocation Center	ces/southern	appalachian-state	2010
18	Wed, Jan 20, 2010	REG	@	Georgia Southern	Southern	L	65	68		10	8	L 1	Hanner Fieldhouse	ces/southern	appalachian-state	2010
19	Sat, Jan 23, 2010	REG		Western Carolina	Southern	W	87	74		11	8	W 1	Holmes Convocation Center	ces/southern	appalachian-state	2010
20	Thu, Jan 28, 2010	REG	@	Samford	Southern	W	68	55		12	8	W 2	Pete Hanna Center	ces/southern	appalachian-state	2010
21	Sat, Jan 30, 2010	REG	@	Chattanooga	Southern	L	80	85		12	9	L 1	The McKenzie Arena	ces/southern	appalachian-state	2010
22	Mon, Feb 1, 2010	REG		King (TN)		L	76	87		12	10	L 2	Holmes Convocation Center	NA	appalachian-state	2010
23	Sat, Feb 6, 2010	REG	@	Western Carolina	Southern	W	89	77		13	10	W 1	Ramsey Center	ces/southern	appalachian-state	2010
24	Mon, Feb 8, 2010	REG	@	North Carolina-Greensboro	Southern	W	75	69		14	10	W 2	Fleming Gymnasium	ces/southern	appalachian-state	2010
25	Thu, Feb 11, 2010	REG		Davidson	Southern	W	66	56		15	10	W 3	Holmes Convocation Center	ces/southern	appalachian-state	2010
26	Sat, Feb 13, 2010	REG		Georgia Southern	Southern	W	111	83		16	10	W 4	Holmes Convocation Center	ces/southern	appalachian-state	2010
27	Wed, Feb 17, 2010	REG	@	College of Charleston	Southern	L	72	73		16	11	L 1	Carolina First Arena	ces/southern	appalachian-state	2010
28	Sat, Feb 20, 2010	REG		Tennessee Tech	OVC	W	81	68		17	11	W 1	Holmes Convocation Center	ces/ovc	appalachian-state	2010
29	Mon, Feb 22, 2010	REG	@	Elon	Southern	W	58	54		18	11	W 2	Alumni Gym	ces/southern	appalachian-state	2010
30	Thu, Feb 25, 2010	REG		Chattanooga	Southern	W	80	74		19	11	W 3	Holmes Convocation Center	ces/southern	appalachian-state	2010
31	Sat, Feb 27, 2010	REG		Samford	Southern	W	82	68		20	11	W 4	Holmes Convocation Center	ces/southern	appalachian-state	2010
32	Sat, Mar 6, 2010	CTOURN	N	Citadel	Southern	W	71	61		21	11	W 5	Bojangles Coliseum	ces/southern	appalachian-state	2010
33	Sun, Mar 7, 2010	CTOURN	N	College of Charleston	Southern	W	77	54		22	11	W 6	Bojangles Coliseum	ces/southern	appalachian-state	2010
34	Mon, Mar 8, 2010	CTOURN	N	Wofford	Southern	L	51	56		22	12	L 1	Bojangles Coliseum	ces/southern	appalachian-state	2010
35	Wed, Mar 17, 2010	CIT		Harvard	Ivy	W	93	71		23	12	W 1	Holmes Convocation Center	ces/ivy	appalachian-state	2010
36	Mon, Mar 22, 2010	CIT	@	Marshall	CUSA	W	80	72		24	12	W 2	Henderson Center	ces/cusa	appalachian-state	2010
37	Thu, Mar 25, 2010	CIT		Pacific	Big West	L	56	64		24	13	L 1	Holmes Convocation Center	ces/big-west	appalachian-state	2010
1	Sun, Nov 15, 2009	REG		Northern Arizona	Big Sky	W	87	70		1	0	W 1	McKale Center	ces/big-sky	arizona	2010
2	Thu, Nov 19, 2009	REG		Rice	CUSA	W	66	49		2	0	W 2	McKale Center	ces/cusa	arizona	2010
3	Mon, Nov 23, 2009	REG	N	Wisconsin	Big Ten	L	61	65		2	1	L 1	Lahaina Civic Center	ces/big-ten	arizona	2010
4	Tue, Nov 24, 2009	REG	N	Colorado	Big 12	W	91	87	OT	3	1	W 1	Lahaina Civic Center	ces/big-12	arizona	2010
5	Wed, Nov 25, 2009	REG	N	Vanderbilt (24)	SEC	L	72	84		3	2	L 1	Lahaina Civic Center	ces/sec	arizona	2010
6	Wed, Dec 2, 2009	REG		Nevada-Las Vegas (24)	MWC	L	72	74	2OT	3	3	L 2	McKale Center	ces/mwc	arizona	2010
7	Sun, Dec 6, 2009	REG	@	Oklahoma	Big 12	L	62	79		3	4	L 3	Lloyd Noble Center	ces/big-12	arizona	2010
8	Wed, Dec 9, 2009	REG		Louisiana Tech	WAC	W	83	67		4	4	W 1	McKale Center	ces/wac	arizona	2010
9	Sat, Dec 12, 2009	REG	@	San Diego State	MWC	L	46	63		4	5	L 1	Viejas Arena	ces/mwc	arizona	2010
10	Mon, Dec 21, 2009	REG		Lipscomb	A-Sun	W	83	82	OT	5	5	W 1	McKale Center	ces/atlantic-sun	arizona	2010
11	Wed, Dec 23, 2009	REG		North Carolina State	ACC	W	76	74		6	5	W 2	McKale Center	ces/acc	arizona	2010
12	Mon, Dec 28, 2009	REG		Brigham Young	MWC	L	69	99		6	6	L 1	McKale Center	ces/mwc	arizona	2010
13	Thu, Dec 31, 2009	REG	@	Southern California	Pac-10	L	50	56		6	7	L 2	Galen Center	ces/pac-10	arizona	2010
14	Sat, Jan 2, 2010	REG	@	UCLA	Pac-10	W	77	63		7	7	W 1	Pauley Pavilion	ces/pac-10	arizona	2010
15	Fri, Jan 8, 2010	REG		Washington State	Pac-10	L	76	78		7	8	L 1	McKale Center	ces/pac-10	arizona	2010
16	Sun, Jan 10, 2010	REG		Washington (24)	Pac-10	W	87	70		8	8	W 1	McKale Center	ces/pac-10	arizona	2010
17	Thu, Jan 14, 2010	REG	@	Oregon State	Pac-10	L	64	67		8	9	L 1	Gill Coliseum	ces/pac-10	arizona	2010
18	Sat, Jan 16, 2010	REG	@	Oregon	Pac-10	W	74	60		9	9	W 1	McArthur Court	ces/pac-10	arizona	2010
19	Sat, Jan 23, 2010	REG	@	Arizona State	Pac-10	W	77	58		10	9	W 2	Wells Fargo Arena	ces/pac-10	arizona	2010
20	Thu, Jan 28, 2010	REG		Stanford	Pac-10	W	76	68		11	9	W 3	McKale Center	ces/pac-10	arizona	2010
21	Sun, Jan 31, 2010	REG		University of California	Pac-10	W	76	72		12	9	W 4	McKale Center	ces/pac-10	arizona	2010
22	Thu, Feb 4, 2010	REG	@	Washington	Pac-10	L	75	81		12	10	L 1	Bank of America Arena	ces/pac-10	arizona	2010
23	Sat, Feb 6, 2010	REG	@	Washington State	Pac-10	L	60	78		12	11	L 2	Friel Court	ces/pac-10	arizona	2010
24	Thu, Feb 11, 2010	REG		Oregon	Pac-10	W	70	57		13	11	W 1	McKale Center	ces/pac-10	arizona	2010
25	Sat, Feb 13, 2010	REG		Oregon State	Pac-10	L	55	63		13	12	L 1	McKale Center	ces/pac-10	arizona	2010
26	Sun, Feb 21, 2010	REG		Arizona State	Pac-10	L	69	73		13	13	L 2	McKale Center	ces/pac-10	arizona	2010
27	Thu, Feb 25, 2010	REG	@	University of California	Pac-10	L	71	95		13	14	L 3	Haas Pavilion	ces/pac-10	arizona	2010
28	Sat, Feb 27, 2010	REG	@	Stanford	Pac-10	W	71	69		14	14	W 1	Maples Pavilion	ces/pac-10	arizona	2010
29	Thu, Mar 4, 2010	REG		UCLA	Pac-10	W	78	73		15	14	W 2	McKale Center	ces/pac-10	arizona	2010
30	Sat, Mar 6, 2010	REG		Southern California	Pac-10	W	86	84	2OT	16	14	W 3	McKale Center	ces/pac-10	arizona	2010
31	Thu, Mar 11, 2010	CTOURN	N	UCLA	Pac-10	L	69	75		16	15	L 1	Staples Center	ces/pac-10	arizona	2010
1	Fri, Nov 13, 2009	REG		Western Illinois	Summit	W	87	35		1	0	W 1	Wells Fargo Arena	ces/summit	arizona-state	2010
2	Mon, Nov 16, 2009	REG		Texas State	Southland	W	84	62		2	0	W 2	Wells Fargo Arena	ces/southland	arizona-state	2010
3	Tue, Nov 17, 2009	REG		Texas Christian	MWC	W	52	49		3	0	W 3	Wells Fargo Arena	ces/mwc	arizona-state	2010
4	Fri, Nov 20, 2009	REG		San Francisco	WCC	W	104	65		4	0	W 4	Wells Fargo Arena	ces/wcc	arizona-state	2010
5	Wed, Nov 25, 2009	REG	N	Duke (7)	ACC	L	53	64		4	1	L 1	Madison Square Garden (IV)	ces/acc	arizona-state	2010
6	Fri, Nov 27, 2009	REG	N	Louisiana State	SEC	W	71	52		5	1	W 1	Madison Square Garden (IV)	ces/sec	arizona-state	2010
7	Mon, Nov 30, 2009	REG		Arkansas-Pine Bluff	SWAC	W	74	57		6	1	W 2	Wells Fargo Arena	ces/swac	arizona-state	2010
8	Thu, Dec 3, 2009	REG		Baylor	Big 12	L	61	64		6	2	L 1	Wells Fargo Arena	ces/big-12	arizona-state	2010
9	Tue, Dec 8, 2009	REG	@	Brigham Young	MWC	L	68	81		6	3	L 2	Marriott Center	ces/mwc	arizona-state	2010
10	Sat, Dec 12, 2009	REG		Delaware State	MEAC	W	76	34		7	3	W 1	Wells Fargo Arena	ces/meac	arizona-state	2010
11	Sat, Dec 19, 2009	REG		San Diego State	MWC	W	55	52		8	3	W 2	Wells Fargo Arena	ces/mwc	arizona-state	2010
12	Mon, Dec 21, 2009	REG		UC-Santa Barbara	Big West	W	69	42		9	3	W 3	Wells Fargo Arena	ces/big-west	arizona-state	2010
13	Wed, Dec 23, 2009	REG		South Carolina Upstate	A-Sun	W	61	52		10	3	W 4	Wells Fargo Arena	ces/atlantic-sun	arizona-state	2010
14	Thu, Dec 31, 2009	REG	@	UCLA	Pac-10	L	70	72		10	4	L 1	Pauley Pavilion	ces/pac-10	arizona-state	2010
15	Sat, Jan 2, 2010	REG	@	Southern California	Pac-10	L	37	47		10	5	L 2	Galen Center	ces/pac-10	arizona-state	2010
16	Fri, Jan 8, 2010	REG		Washington (24)	Pac-10	W	68	51		11	5	W 1	Wells Fargo Arena	ces/pac-10	arizona-state	2010
17	Sun, Jan 10, 2010	REG		Washington State	Pac-10	W	71	46		12	5	W 2	Wells Fargo Arena	ces/pac-10	arizona-state	2010
18	Thu, Jan 14, 2010	REG	@	Oregon	Pac-10	W	76	57		13	5	W 3	McArthur Court	ces/pac-10	arizona-state	2010
19	Sat, Jan 16, 2010	REG	@	Oregon State	Pac-10	W	66	57		14	5	W 4	Gill Coliseum	ces/pac-10	arizona-state	2010
20	Sat, Jan 23, 2010	REG		Arizona	Pac-10	L	58	77		14	6	L 1	Wells Fargo Arena	ces/pac-10	arizona-state	2010
21	Thu, Jan 28, 2010	REG		University of California	Pac-10	L	70	78		14	7	L 2	Wells Fargo Arena	ces/pac-10	arizona-state	2010
22	Sat, Jan 30, 2010	REG		Stanford	Pac-10	W	88	70		15	7	W 1	Wells Fargo Arena	ces/pac-10	arizona-state	2010
23	Thu, Feb 4, 2010	REG	@	Washington State	Pac-10	W	81	70		16	7	W 2	Friel Court	ces/pac-10	arizona-state	2010
24	Sat, Feb 6, 2010	REG	@	Washington	Pac-10	L	56	79		16	8	L 1	Bank of America Arena	ces/pac-10	arizona-state	2010
25	Thu, Feb 11, 2010	REG		Oregon State	Pac-10	W	56	46		17	8	W 1	Wells Fargo Arena	ces/pac-10	arizona-state	2010
26	Sat, Feb 13, 2010	REG		Oregon	Pac-10	W	61	51		18	8	W 2	Wells Fargo Arena	ces/pac-10	arizona-state	2010
27	Sun, Feb 21, 2010	REG	@	Arizona	Pac-10	W	73	69		19	8	W 3	McKale Center	ces/pac-10	arizona-state	2010
28	Thu, Feb 25, 2010	REG	@	Stanford	Pac-10	W	68	60		20	8	W 4	Maples Pavilion	ces/pac-10	arizona-state	2010
29	Sat, Feb 27, 2010	REG	@	University of California	Pac-10	L	46	62		20	9	L 1	Haas Pavilion	ces/pac-10	arizona-state	2010
30	Thu, Mar 4, 2010	REG		Southern California	Pac-10	W	59	54		21	9	W 1	Wells Fargo Arena	ces/pac-10	arizona-state	2010
31	Sat, Mar 6, 2010	REG		UCLA	Pac-10	W	56	46		22	9	W 2	Wells Fargo Arena	ces/pac-10	arizona-state	2010
32	Thu, Mar 11, 2010	CTOURN	N	Stanford	Pac-10	L	61	70		22	10	L 1	Staples Center	ces/pac-10	arizona-state	2010
33	Tue, Mar 16, 2010	NIT		Jacksonville	A-Sun	L	66	67		22	11	L 2	Wells Fargo Arena	ces/atlantic-sun	arizona-state	2010
1	Fri, Nov 13, 2009	REG		Alcorn State	SWAC	W	130	68		1	0	W 1	Bud Walton Arena	ces/swac	arkansas	2010
2	Tue, Nov 17, 2009	REG	N	Louisville (20)	Big East	L	66	96		1	1	L 1	Scottrade Center	ces/big-east	arkansas	2010
3	Fri, Nov 20, 2009	REG		Appalachian State	Southern	W	81	72	OT	2	1	W 1	Bud Walton Arena	ces/southern	arkansas	2010
4	Tue, Nov 24, 2009	REG		Morgan State	MEAC	L	94	97		2	2	L 1	Bud Walton Arena	ces/meac	arkansas	2010
5	Fri, Nov 27, 2009	REG		East Tennessee State	A-Sun	L	85	94		2	3	L 2	Bud Walton Arena	ces/atlantic-sun	arkansas	2010
6	Sun, Nov 29, 2009	REG		South Alabama	Sun Belt	L	61	74		2	4	L 3	Bud Walton Arena	ces/sun-belt	arkansas	2010
7	Wed, Dec 2, 2009	REG	@	Oklahoma	Big 12	L	47	67		2	5	L 4	Lloyd Noble Center	ces/big-12	arkansas	2010
8	Sat, Dec 5, 2009	REG		Mississippi Valley State	SWAC	W	91	54		3	5	W 1	Bud Walton Arena	ces/swac	arkansas	2010
9	Mon, Dec 7, 2009	REG		Delaware State	MEAC	W	71	53		4	5	W 2	Bud Walton Arena	ces/meac	arkansas	2010
